#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1722456364 1647891978 1313992760 24949404 416455121 330082350 377149349 1696015 101765 40838.09 101238.77 87334.04 27724.67
1722456374 1647892179 1313992960 24949404 416455121 330082434 377149350 1696015 101765 40838.64 101238.77 87334.40 27724.67
1722456384 1647892247 1313993024 24949404 416455121 330082519 377149350 1696015 101765 40837.16 101238.77 87336.39 27724.67
1722456395 1647892311 1313993086 24949404 416455121 330082604 377149351 1696015 101765 40838.98 101238.77 87333.51 27724.67
1722456405 1647892512 1313993286 24949404 416455121 330082688 377149352 1696015 101765 40838.32 101238.77 87333.59 27724.67
1722456415 1647892567 1313993338 24949404 416455121 330082772 377149353 1696015 101765 40839.56 101238.77 87333.49 27724.67
1722456425 1647892644 1313993412 24949404 416455121 330082857 377149354 1696015 101765 40840.27 101238.78 87333.26 27724.66
1722456436 1647892837 1313993604 24949404 416455121 330082941 377149354 1696015 101765 40837.91 101238.78 87335.50 27724.66
1722456446 1647892873 1313993638 24949404 416455121 330083026 377149355 1696015 101765 40838.73 101238.80 87334.14 27724.64
1722456456 1647892977 1313993738 24949404 416455121 330083112 377149356 1696015 101765 40838.73 101238.80 87334.81 27724.64
1722456467 1647893170 1313993930 24949404 416455121 330083196 377149357 1696015 101765 40838.61 101238.80 87334.41 27724.64
1722456477 1647893233 1313993990 24949404 416455121 330083281 377149358 1696015 101765 40837.27 101238.80 87336.16 27724.64
1722456487 1647893310 1313994064 24949404 416455121 330083365 377149359 1696015 101765 40837.90 101238.80 87335.17 27724.64
1722456498 1647893511 1313994264 24949404 416455121 330083450 377149359 1696015 101765 40836.07 101238.80 87336.47 27724.64
1722456508 1647893566 1313994316 24949404 416455121 330083534 377149360 1696015 101765 40837.91 101238.80 87335.11 27724.64
1722456519 1647893643 1313994390 24949404 416455121 330083618 377149361 1696015 101765 40839.23 101238.80 87333.86 27724.64
1722456529 1647893835 1313994582 24949404 416455121 330083702 377149362 1696015 101765 40837.98 101238.80 87335.68 27724.64
1722456539 1647893872 1313994616 24949404 416455121 330083788 377149363 1696015 101765 40838.90 101238.80 87334.80 27724.64
1722456550 1647893976 1313994716 24949404 416455121 330083873 377149364 1696015 101765 40839.27 101238.80 87334.74 27724.64
1722456560 1647894172 1313994912 24949404 416455121 330083958 377149364 1696015 101765 40838.54 101238.80 87333.95 27724.64
1722456571 1647894218 1313994952 24949404 416455121 330084042 377149365 1696015 101765 40838.18 101238.80 87333.97 27724.64
1722456584 1647894332 1313995056 24949404 416455121 330084128 377149366 1696015 101765 40838.85 101238.80 87333.56 27724.64
1722456594 1647894520 1313995244 24949404 416455121 330084212 377149367 1696015 101765 40838.20 101238.80 87334.52 27724.64
1722456605 1647894586 1313995306 24949404 416455121 330084297 377149368 1696015 101765 40839.05 101238.80 87333.89 27724.64
1722456615 1647894659 1313995376 24949404 416455121 330084381 377149369 1696015 101765 40838.59 101238.77 87334.50 27724.66
1722456626 1647894843 1313995560 24949404 416455121 330084469 377149370 1696015 101765 40838.83 101238.74 87333.89 27724.70
1722456636 1647894908 1313995622 24949404 416455121 330084554 377149370 1696015 101765 40838.30 101238.75 87334.20 27724.69
1722456646 1647894985 1313995696 24949404 416455121 330084638 377149371 1696015 101765 40838.80 101238.75 87334.32 27724.69
1722456657 1647895170 1313995880 24949404 416455121 330084722 377149372 1696015 101765 40839.91 101238.75 87333.23 27724.69
1722456667 1647895214 1313995922 24949404 416455121 330084807 377149373 1696015 101765 40838.94 101238.75 87334.07 27724.69
1722456677 1647895318 1313996020 24949404 416455121 330084891 377149374 1696015 101765 40838.21 101238.75 87334.82 27724.69
1722456688 1647895511 1313996212 24949404 416455121 330084976 377149375 1696015 101765 40839.31 101238.75 87334.18 27724.69
1722456698 1647895550 1313996248 24949404 416455121 330085060 377149375 1696015 101765 40839.14 101238.75 87333.03 27724.69
1722456708 1647895653 1313996348 24949404 416455121 330085144 377149376 1696015 101765 40838.13 101238.76 87334.32 27724.68
1722456718 1647895852 1313996546 24949404 416455121 330085229 377149377 1696015 101765 40837.79 101238.76 87333.40 27724.68
1722456729 1647895909 1313996600 24949404 416455121 330085314 377149378 1696015 101765 40836.37 101238.76 87336.25 27724.68
1722456739 1647895986 1313996674 24949404 416455121 330085398 377149379 1696015 101765 40837.93 101238.76 87334.65 27724.68
1722456749 1647896187 1313996874 24949404 416455121 330085483 377149379 1696015 101765 40837.50 101238.76 87334.90 27724.68
1722456760 1647896255 1313996938 24949404 416455121 330085568 377149380 1696015 101765 40838.73 101238.76 87334.77 27724.68
1722456770 1647896319 1313997000 24949404 416455121 330085653 377149381 1696015 101765 40838.25 101238.76 87334.57 27724.68
1722456780 1647896520 1313997200 24949404 416455121 330085737 377149382 1696015 101765 40837.66 101238.77 87334.91 27724.67
1722456791 1647896588 1313997264 24949404 416455121 330085821 377149383 1696015 101765 40838.11 101238.77 87333.93 27724.67
1722456801 1647896652 1313997326 24949404 416455121 330085906 377149384 1696015 101765 40837.52 101238.77 87334.54 27724.67
1722456812 1647896853 1313997526 24949404 416455121 330085990 377149384 1696015 101765 40838.05 101238.77 87334.75 27724.67
1722456822 1647896930 1313997596 24949404 416455121 330086075 377149385 1696015 101765 40842.72 101234.66 87330.38 27728.78
1722456832 1647896994 1313997658 24949404 416455121 330086159 377149386 1696015 101765 40842.31 101234.68 87330.80 27728.76
1722456843 1647897206 1313997868 24949404 416455121 330086244 377149387 1696015 101765 40841.31 101234.68 87330.70 27728.76
1722456853 1647897319 1313997976 24949404 416455121 330086329 377149388 1696015 101765 40842.89 101234.68 87330.38 27728.76
1722456864 1647897353 1313998010 24949404 416455121 330086414 377149389 1696015 101765 40840.64 101234.68 87331.94 27728.76
1722456874 1647897539 1313998194 24949404 416455121 330086498 377149390 1696015 101765 40842.83 101234.68 87330.27 27728.76
1722456884 1647897652 1313998302 24949404 416455121 330086582 377149390 1696015 101765 40843.11 101234.68 87329.35 27728.76
1722456895 1647897660 1313998310 24949404 416455121 330086667 377149391 1696015 101765 40842.69 101234.68 87330.16 27728.76
1722456905 1647897872 1313998520 24949404 416455121 330086771 377149392 1696015 101765 40836.71 101234.91 87335.77 27728.53
1722456915 1647897984 1313998628 24949404 416455121 330087024 377149393 1696015 101765 40839.14 101234.88 87333.21 27728.56
1722456926 1647897993 1313998636 24949404 416455121 330087114 377149394 1696015 101765 40841.62 101234.91 87331.69 27728.52
1722456936 1647898194 1313998836 24949404 416455121 330087198 377149395 1696015 101765 40840.98 101234.91 87332.09 27728.52
1722456946 1647898288 1313998926 24949404 416455121 330087282 377149395 1696015 101765 40841.87 101234.92 87330.43 27728.52
1722456957 1647898326 1313998962 24949404 416455121 330087366 377149396 1696015 101765 40841.73 101234.92 87332.28 27728.52
1722456967 1647898527 1313999162 24949404 416455121 330087451 377149397 1696015 101765 40840.27 101234.92 87331.71 27728.52
1722456978 1647898594 1313999226 24949404 416455121 330087535 377149398 1696015 101765 40840.26 101234.92 87332.28 27728.52
1722456988 1647898659 1313999288 24949404 416455121 330087620 377149399 1696015 101765 40841.44 101234.92 87331.47 27728.52
1722456998 1647898860 1313999488 24949404 416455121 330087704 377149400 1696015 101765 40840.31 101234.92 87331.85 27728.52
1722457009 1647898927 1313999552 24949404 416455121 330087789 377149400 1696015 101765 40842.84 101234.98 87329.67 27728.45
1722457019 1647898991 1313999614 24949404 416455121 330087873 377149401 1696015 101765 40842.80 101234.96 87330.29 27728.48
1722457029 1647899192 1313999814 24949404 416455121 330087957 377149402 1696015 101765 40841.13 101234.97 87331.93 27728.46
1722457040 1647899247 1313999866 24949404 416455121 330088042 377149403 1696015 101765 40842.51 101234.97 87330.52 27728.46
1722457050 1647899324 1313999940 24949404 416455121 330088126 377149404 1696015 101765 40842.13 101234.97 87331.19 27728.46
1722457060 1647899523 1314000138 24949404 416455121 330088211 377149404 1696015 101765 40841.06 101234.97 87331.46 27728.46
1722457071 1647899580 1314000192 24949404 416455121 330088296 377149405 1696015 101765 40841.26 101234.97 87331.52 27728.46
1722457081 1647899657 1314000266 24949404 416455121 330088379 377149406 1696015 101765 40840.47 101234.97 87332.14 27728.46
1722457092 1647899856 1314000464 24949404 416455121 330088464 377149407 1696015 101765 40841.50 101234.97 87331.49 27728.46
1722457102 1647899913 1314000518 24949404 416455121 330088549 377149408 1696015 101765 40842.53 101234.97 87330.52 27728.46
1722457112 1647899990 1314000592 24949404 416455121 330088633 377149409 1696015 101765 40843.59 101235.00 87329.48 27728.43
1722457122 1647900183 1314000784 24949404 416455121 330088717 377149409 1696015 101765 40841.49 101235.00 87331.16 27728.43
1722457133 1647900219 1314000818 24949404 416455121 330088801 377149410 1696015 101765 40842.20 101235.00 87331.37 27728.43
1722457143 1647900323 1314000918 24949404 416455121 330088886 377149411 1696015 101765 40841.96 101235.00 87330.98 27728.43
1722457153 1647900524 1314001118 24949404 416455121 330088971 377149412 1696016 101765 40841.12 101235.00 87331.10 27728.43
1722457163 1647900591 1314001182 24949404 416455121 330089056 377149413 1696016 101765 40842.43 101235.00 87331.08 27728.43
1722457174 1647900656 1314001244 24949404 416455121 330089141 377149413 1696016 101765 40840.63 101235.02 87331.57 27728.42
1722457184 1647900857 1314001444 24949404 416455121 330089226 377149414 1696016 101765 40840.82 101235.02 87331.99 27728.42
1722457194 1647900951 1314001534 24949404 416455121 330089310 377149415 1696016 101765 40841.34 101235.02 87331.70 27728.42
1722457205 1647900989 1314001570 24949404 416455121 330089395 377149416 1696016 101765 40840.72 101235.02 87331.55 27728.42
1722457215 1647901189 1314001770 24949404 416455121 330089479 377149417 1696016 101765 40842.05 101235.02 87331.37 27728.42
1722457225 1647901257 1314001834 24949404 416455121 330089563 377149418 1696016 101765 40841.09 101235.02 87331.76 27728.42
1722457236 1647901321 1314001896 24949404 416455121 330089650 377149418 1696016 101765 40841.47 101234.99 87331.24 27728.45
1722457246 1647901522 1314002096 24949404 416455121 330089734 377149419 1696016 101765 40843.36 101234.99 87330.42 27728.45
1722457256 1647901590 1314002160 24949404 416455121 330089818 377149420 1696016 101765 40842.84 101234.99 87330.19 27728.45
1722457267 1647901654 1314002222 24949404 416455121 330089903 377149421 1696016 101765 40842.43 101234.99 87330.57 27728.45
1722457277 1647901855 1314002422 24949404 416455121 330089987 377149422 1696016 101765 40840.61 101234.99 87331.16 27728.45
1722457288 1647901950 1314002512 24949404 416455121 330090072 377149422 1696016 101765 40842.95 101234.99 87329.58 27728.45
1722457298 1647901987 1314002548 24949404 416455121 330090156 377149423 1696016 101765 40842.14 101234.99 87330.29 27728.45
1722457308 1647902188 1314002748 24949404 416455121 330090240 377149424 1696016 101765 40843.30 101234.99 87329.71 27728.45
1722457319 1647902282 1314002838 24949404 416455121 330090325 377149425 1696016 101765 40842.55 101234.99 87330.56 27728.45
1722457329 1647902320 1314002874 24949404 416455121 330090409 377149426 1696016 101765 40842.56 101234.99 87329.58 27728.45
1722457340 1647902521 1314003074 24949404 416455121 330090493 377149427 1696016 101765 40841.94 101234.99 87331.10 27728.45
1722457350 1647902588 1314003138 24949404 416455121 330090577 377149427 1696016 101765 40841.85 101234.99 87331.15 27728.45
1722457360 1647902653 1314003200 24949404 416455121 330090662 377149428 1696016 101765 40840.91 101234.99 87331.74 27728.45
1722457371 1647902854 1314003400 24949404 416455121 330090747 377149429 1696016 101765 40842.17 101234.99 87331.48 27728.45
1722457381 1647902921 1314003464 24949404 416455121 330090831 377149430 1696016 101765 40842.41 101234.99 87330.58 27728.45
1722457391 1647902986 1314003526 24949404 416455121 330090915 377149431 1696016 101765 40843.19 101234.99 87329.46 27728.45
1722457402 1647903187 1314003726 24949404 416455121 330090999 377149432 1696017 101765 40841.72 101234.99 87331.43 27728.45
1722457412 1647903281 1314003816 24949404 416455121 330091084 377149432 1696017 101765 40842.58 101234.96 87330.84 27728.48
1722457423 1647903318 1314003852 24949404 416455121 330091168 377149433 1696017 101765 40841.50 101234.98 87331.12 27728.46
1722457433 1647903530 1314004062 24949404 416455121 330091254 377149434 1696017 101765 40841.54 101234.98 87329.89 27728.46
1722457443 1647903643 1314004170 24949404 416455121 330091338 377149435 1696017 101765 40843.36 101234.98 87330.09 27728.46
1722457454 1647903677 1314004204 24949404 416455121 330091422 377149436 1696017 101765 40841.30 101234.98 87331.85 27728.46
1722457464 1647903863 1314004388 24949404 416455121 330091506 377149436 1696017 101765 40841.46 101234.98 87330.84 27728.46
1722457474 1647903976 1314004496 24949404 416455121 330091592 377149437 1696017 101765 40842.63 101234.98 87330.75 27728.46
1722457484 1647903984 1314004504 24949404 416455121 330091676 377149438 1696017 101765 40840.57 101234.98 87333.15 27728.46
1722457495 1647904196 1314004714 24949404 416455121 330091760 377149439 1696017 101765 40841.26 101234.98 87330.67 27728.46
1722457505 1647904315 1314004824 24949404 416455121 330092032 377149440 1696017 101765 40839.02 101234.98 87333.37 27728.46
1722457515 1647904350 1314004858 24949404 416455121 330092122 377149441 1696017 101765 40841.00 101234.98 87332.51 27728.45
1722457526 1647904525 1314005032 24949404 416455121 330092205 377149442 1696017 101765 40841.20 101234.98 87331.45 27728.45
1722457536 1647904615 1314005114 24949404 416455121 330092289 377149443 1696017 101765 40841.46 101234.98 87331.05 27728.45
1722457547 1647904667 1314005164 24949404 416455121 330092374 377149444 1696017 101765 40842.37 101234.98 87330.17 27728.45
1722457557 1647904850 1314005346 24949404 416455121 330092458 377149446 1696017 101765 40846.48 101228.98 87326.56 27734.45
1722457567 1647904883 1314005378 24949404 416455121 330092542 377149447 1696017 101765 40846.86 101228.98 87325.45 27734.45
1722457578 1647904994 1314005484 24949404 416455121 330092626 377149448 1696017 101765 40847.25 101228.98 87325.77 27734.45
1722457588 1647905020 1314005510 24949404 416455121 330092710 377149449 1696017 101765 40846.62 101228.98 87326.45 27734.45
1722457598 1647905200 1314005688 24949404 416455121 330092794 377149450 1696017 101765 40848.29 101228.98 87324.29 27734.45
1722457609 1647905319 1314005802 24949404 416455121 330092877 377149452 1696017 101765 40850.15 101228.98 87322.78 27734.45
1722457619 1647905347 1314005830 24949404 416455121 330092961 377149453 1696017 101765 40847.18 101228.98 87325.87 27734.45
1722457629 1647905536 1314006018 24949404 416455121 330093045 377149454 1696017 101765 40848.09 101229.00 87323.91 27734.44
1722457640 1647905643 1314006118 24949404 416455121 330093129 377149455 1696017 101765 40848.09 101229.00 87325.98 27734.44
1722457650 1647905670 1314006144 24949404 416455121 330093213 377149457 1696017 101765 40848.84 101229.06 87324.11 27734.38
1722457660 1647905871 1314006344 24949404 416455121 330093296 377149458 1696017 101765 40849.56 101229.06 87323.56 27734.38
1722457671 1647905938 1314006408 24949404 416455121 330093381 377149459 1696017 101765 40848.00 101229.06 87325.01 27734.38
1722457681 1647906003 1314006470 24949404 416455121 330093465 377149460 1696017 101765 40848.15 101229.06 87324.85 27734.38
1722457691 1647906204 1314006670 24949404 416455121 330093549 377149461 1696017 101765 40847.89 101229.53 87324.93 27733.91
1722457702 1647906271 1314006734 24949404 416455121 330093633 377149463 1696017 101765 40849.26 101228.37 87323.27 27735.07
1722457712 1647906358 1314006818 24949404 416455121 330093717 377149464 1696017 101765 40848.24 101229.46 87324.82 27733.98
1722457722 1647906559 1314007018 24949404 416455121 330093802 377149465 1696017 101765 40849.62 101228.36 87323.61 27735.08
1722457732 1647906630 1314007086 24949404 416455121 330093886 377149466 1696017 101765 40847.28 101228.88 87326.24 27734.56
1722457743 1647906706 1314007160 24949404 416455121 330093970 377149468 1696017 101765 40848.86 101229.04 87323.86 27734.40
1722457753 1647906907 1314007360 24949404 416455121 330094054 377149469 1696018 101765 40848.89 101229.04 87323.52 27734.40
1722457763 1647907002 1314007450 24949404 416455121 330094138 377149470 1696018 101765 40847.86 101229.04 87324.61 27734.40
1722457774 1647907043 1314007490 24949404 416455121 330094222 377149471 1696018 101765 40847.05 101230.16 87325.06 27733.28
1722457785 1647907255 1314007700 24949404 416455121 330094307 377149473 1696018 101765 40848.02 101230.16 87324.71 27733.28
1722457796 1647907376 1314007816 24949404 416455121 330094391 377149474 1696018 101765 40847.75 101229.85 87325.20 27733.59
1722457806 1647907388 1314007828 24949404 416455121 330094475 377149475 1696018 101765 40845.86 101229.85 87326.27 27733.59
1722457816 1647907600 1314008038 24949404 416455121 330094558 377149476 1696018 101765 40847.06 101230.42 87326.50 27733.02
1722457827 1647907721 1314008154 24949404 416455121 330094644 377149477 1696018 101765 40846.36 101231.37 87326.78 27732.07
1722457837 1647907806 1314008238 24949404 416455121 330094728 377149479 1696018 101765 40846.75 101231.52 87326.33 27731.91
1722457847 1647907951 1314008382 24949404 416455121 330094812 377149480 1696018 101765 40845.35 101231.52 87327.71 27731.92
1722457858 1647908064 1314008490 24949404 416455121 330094897 377149481 1696018 101765 40846.45 101231.52 87326.52 27731.92
1722457868 1647908266 1314008692 24949404 416455121 330094981 377149482 1696018 101765 40847.17 101231.52 87325.98 27731.92
1722457878 1647908300 1314008724 24949404 416455121 330095064 377149484 1696018 101765 40846.67 101231.51 87327.26 27731.93
1722457889 1647908407 1314008826 24949404 416455121 330095148 377149485 1696018 101765 40846.10 101231.52 87327.43 27731.92
1722457899 1647908495 1314008914 24949404 416455121 330095232 377149486 1696018 101765 40846.22 101231.53 87326.38 27731.91
1722457909 1647908641 1314009058 24949404 416455121 330095317 377149487 1696018 101765 40845.04 101231.52 87327.72 27731.91
1722457920 1647908754 1314009166 24949404 416455121 330095401 377149489 1696018 101765 40844.96 101231.52 87327.27 27731.92
1722457930 1647908958 1314009370 24949404 416455121 330095486 377149490 1696018 101765 40845.14 101231.52 87327.90 27731.92
1722457940 1647908992 1314009402 24949404 416455121 330095570 377149491 1696018 101765 40845.32 101231.51 87326.69 27731.93
1722457950 1647909112 1314009518 24949404 416455121 330095653 377149492 1696018 101765 40845.31 101231.52 87327.55 27731.92
1722457961 1647909305 1314009710 24949404 416455121 330095738 377149493 1696018 101765 40845.37 101231.51 87327.59 27731.93
1722457971 1647909342 1314009744 24949404 416455121 330095822 377149495 1696018 101765 40846.86 101231.50 87326.14 27731.94
1722457981 1647909455 1314009854 24949404 416455121 330095906 377149496 1696018 101765 40846.00 101231.50 87327.50 27731.94
1722457991 1647909648 1314010046 24949404 416455121 330095991 377149497 1696018 101765 40846.96 101231.51 87326.07 27731.93
1722458002 1647909684 1314010080 24949404 416455121 330096075 377149498 1696018 101765 40845.71 101231.50 87324.57 27731.94
1722458012 1647909812 1314010204 24949404 416455121 330096159 377149500 1696018 101765 40845.28 101231.48 87326.82 27731.96
1722458022 1647910005 1314010396 24949404 416455121 330096244 377149501 1696018 101765 40845.90 101231.48 87326.37 27731.96
1722458033 1647910068 1314010456 24949404 416455121 330096328 377149502 1696018 101765 40845.68 101231.47 87327.40 27731.96
1722458043 1647910169 1314010554 24949404 416455121 330096413 377149503 1696018 101765 40844.62 101231.48 87327.98 27731.96
1722458053 1647910362 1314010746 24949404 416455121 330096497 377149505 1696018 101765 40846.48 101231.49 87326.33 27731.95
1722458064 1647910395 1314010778 24949404 416455121 330096581 377149506 1696018 101765 40846.49 101231.48 87326.50 27731.96
1722458074 1647910526 1314010904 24949404 416455121 330096665 377149507 1696018 101765 40845.93 101231.48 87327.30 27731.95
1722458084 1647910718 1314011096 24949404 416455121 330096749 377149508 1696018 101765 40846.40 101231.48 87326.59 27731.96
1722458094 1647910752 1314011128 24949404 416455121 330096833 377149509 1696018 101765 40846.38 101231.49 87326.55 27731.95
1722458105 1647910859 1314011230 24949404 416455121 330097110 377149511 1696018 101765 40840.44 101231.54 87332.10 27731.89
1722458115 1647910907 1314011278 24949404 416455121 330097200 377149512 1696018 101765 40841.01 101231.54 87331.63 27731.90
1722458125 1647911093 1314011462 24949404 416455121 330097284 377149514 1696018 101765 40843.67 101231.53 87329.71 27731.91
1722458136 1647911214 1314011578 24949404 416455121 330097368 377149515 1696018 101765 40844.19 101231.53 87329.33 27731.91
1722458146 1647911260 1314011624 24949404 416455121 330097453 377149516 1696018 101765 40843.06 101231.50 87329.64 27731.93
1722458157 1647911446 1314011808 24949404 416455121 330097537 377149517 1696019 101765 40843.90 101231.50 87329.00 27731.93
1722458167 1647911558 1314011916 24949404 416455121 330097621 377149519 1696019 101765 40842.98 101231.50 87330.03 27731.93
1722458177 1647911582 1314011940 24949404 416455121 330097705 377149520 1696019 101765 40841.19 101231.50 87330.85 27731.93
1722458187 1647911783 1314012140 24949404 416455121 330097790 377149521 1696019 101765 40841.80 101231.50 87331.32 27731.93
1722458198 1647911878 1314012230 24949404 416455121 330097874 377149522 1696019 101765 40841.45 101231.50 87330.93 27731.93
1722458208 1647911929 1314012280 24949404 416455121 330097959 377149524 1696019 101765 40840.64 101231.50 87332.29 27731.93
1722458218 1647912130 1314012480 24949404 416455121 330098043 377149525 1696019 101765 40841.41 101231.50 87330.10 27731.93
1722458229 1647912198 1314012544 24949404 416455121 330098127 377149526 1696019 101765 40843.17 101231.50 87330.25 27731.93
1722458239 1647912278 1314012622 24949404 416455121 330098211 377149527 1696019 101765 40843.19 101231.52 87330.12 27731.92
1722458249 1647912477 1314012820 24949404 416455121 330098295 377149528 1696019 101765 40842.15 101231.52 87330.88 27731.92
1722458259 1647912534 1314012874 24949404 416455121 330098379 377149530 1696020 101765 40843.06 101231.52 87329.89 27731.92
1722458270 1647912623 1314012960 24949404 416455121 330098463 377149531 1696020 101765 40842.80 101231.52 87330.24 27731.92
1722458280 1647912822 1314013158 24949404 416455121 330098547 377149532 1696020 101765 40842.77 101231.52 87329.72 27731.92
1722458290 1647912879 1314013212 24949404 416455121 330098631 377149533 1696020 101765 40843.52 101231.52 87329.21 27731.92
1722458301 1647912962 1314013292 24949404 416455121 330098716 377149535 1696020 101765 40844.02 101231.52 87329.13 27731.92
1722458311 1647913161 1314013490 24949404 416455121 330098800 377149536 1696020 101765 40842.71 101231.52 87329.70 27731.92
1722458321 1647913218 1314013544 24949404 416455121 330098883 377149537 1696020 101765 40842.93 101231.52 87330.28 27731.92
1722458332 1647913313 1314013636 24949404 416455121 330098977 377149538 1696020 101765 40843.35 101231.57 87329.57 27731.87
1722458342 1647913513 1314013836 24949404 416455121 330099071 377149539 1696020 101765 40841.81 101231.57 87331.18 27731.87
1722458353 1647913581 1314013900 24949404 416455121 330099165 377149541 1696020 101765 40842.90 101231.57 87329.69 27731.87
1722458363 1647913649 1314013964 24949404 416455121 330099259 377149542 1696020 101765 40862.13 101240.06 87311.62 27723.38
1722458373 1647913651 1314013964 24949404 416455121 330099353 377149543 1696020 101765 40865.95 101240.09 87307.30 27723.35
1722458384 1647913850 1314014162 24949404 416455121 330099447 377149544 1696020 101765 40874.28 101240.09 87298.88 27723.35
1722458394 1647913880 1314014190 24949404 416455121 330099542 377149546 1696020 101765 40864.70 101240.09 87308.29 27723.35
1722458404 1647913984 1314014290 24949404 416455121 330099636 377149547 1696020 101765 40881.52 101240.15 87292.05 27723.29
1722458415 1647913992 1314014298 24949404 416455121 330099730 377149548 1696020 101765 40888.18 101240.12 87284.62 27723.31
1722458425 1647914191 1314014496 24949404 416455121 330099827 377149549 1696020 101765 40891.62 101240.15 87281.46 27723.29
1722458436 1647914212 1314014516 24949404 416455121 330099922 377149551 1696020 101765 40902.71 101240.18 87270.87 27723.25
1722458446 1647914325 1314014624 24949404 416455121 330100015 377149552 1696020 101765 40910.83 101240.18 87262.23 27723.25
1722458457 1647914335 1314014634 24949404 416455121 330100109 377149553 1696020 101765 40904.46 101240.18 87268.60 27723.25
1722458467 1647914532 1314014830 24949404 416455121 330100204 377149554 1696020 101765 40916.91 101240.18 87257.70 27723.25
1722458478 1647914540 1314014838 24949404 416455121 330100298 377149555 1696020 101765 40930.85 101240.18 87242.90 27723.25
1722458488 1647914622 1314014910 24949404 416455121 330100392 377149557 1696020 101765 40925.27 101240.18 87247.75 27723.25
1722458499 1647914699 1314014980 24949404 416455121 330100487 377149558 1696020 101765 40934.59 101240.18 87238.59 27723.25
1722458509 1647914768 1314015048 24949404 416455121 330100581 377149559 1696020 101765 40940.64 101240.18 87233.07 27723.25
1722458519 1647914890 1314015170 24949404 416455121 330100676 377149560 1696020 101765 40935.34 101240.18 87237.09 27723.25
1722458530 1647914969 1314015244 24949404 416455121 330100770 377149562 1696020 101765 40933.36 101240.18 87239.52 27723.25
1722458540 1647915021 1314015294 24949404 416455121 330100865 377149563 1696020 101765 40935.73 101240.18 87236.84 27723.25
1722458550 1647915207 1314015480 24949404 416455121 330100958 377149564 1696020 101765 40932.21 101240.18 87240.30 27723.25
1722458561 1647915243 1314015514 24949404 416455121 330101052 377149565 1696020 101765 40943.77 101240.18 87229.29 27723.25
1722458571 1647915344 1314015610 24949404 416455121 330101147 377149567 1696020 101765 40950.26 101240.18 87222.64 27723.25
1722458582 1647915542 1314015808 24949404 416455121 330101241 377149568 1696020 101765 40945.49 101240.18 87227.92 27723.25
1722458592 1647915572 1314015836 24949404 416455121 330101335 377149569 1696020 101765 40944.61 101240.18 87229.40 27723.25
1722458602 1647915676 1314015934 24949404 416455121 330101429 377149570 1696020 101765 40955.71 101240.18 87217.42 27723.25
1722458612 1647915680 1314015938 24949404 416455121 330101523 377149571 1696020 101765 40949.31 101240.16 87223.69 27723.28
1722458623 1647915875 1314016132 24949404 416455121 330101617 377149573 1696020 101765 40963.21 101240.18 87210.13 27723.25
1722458633 1647915884 1314016140 24949404 416455121 330101710 377149574 1696020 101765 40969.13 101240.18 87204.61 27723.25
1722458644 1647915907 1314016162 24949404 416455121 330101804 377149575 1696020 101765 40979.35 101240.18 87194.30 27723.25
1722458654 1647916010 1314016260 24949404 416455121 330101899 377149576 1696021 101765 40985.34 101240.18 87188.39 27723.25
1722458665 1647916010 1314016260 24949404 416455121 330101993 377149578 1696021 101765 40979.35 101240.18 87193.71 27723.25
1722458675 1647916205 1314016454 24949404 416455121 330102088 377149579 1696021 101765 40979.43 101240.18 87192.93 27723.25
1722458685 1647916242 1314016488 24949404 416455121 330102182 377149580 1696021 101765 40981.04 101240.18 87191.80 27723.25
1722458696 1647916327 1314016570 24949404 416455121 330102275 377149581 1696021 101765 40980.18 101240.18 87192.46 27723.25
1722458706 1647916522 1314016764 24949404 416455121 330102390 377149583 1696021 101765 40974.04 101240.15 87198.38 27723.29
1722458716 1647916558 1314016798 24949404 416455121 330102656 377149584 1696021 101765 40972.34 101240.09 87201.29 27723.32
1722458727 1647916644 1314016880 24949404 416455121 330102756 377149585 1696021 101765 40976.63 101240.04 87195.88 27723.40
1722458737 1647916670 1314016906 24949404 416455121 330102849 377149587 1696021 101765 40985.74 101240.18 87187.36 27723.26
1722458747 1647916847 1314017082 24949404 416455121 330102944 377149588 1696021 101765 40996.63 101240.18 87177.05 27723.26
1722458758 1647916871 1314017104 24949404 416455121 330103037 377149589 1696021 101765 41001.54 101240.18 87171.72 27723.26
1722458768 1647916962 1314017190 24949404 416455121 330103131 377149590 1696021 101765 41007.66 101240.18 87164.87 27723.26
1722458779 1647916972 1314017200 24949404 416455121 330103225 377149592 1696021 101765 41012.13 101240.18 87160.96 27723.26
1722458789 1647917167 1314017394 24949404 416455121 330103320 377149593 1696021 101765 41023.26 101240.18 87150.24 27723.26
1722458799 1647917173 1314017400 24949404 416455121 330103414 377149594 1696021 101765 41029.32 101240.18 87143.76 27723.26
1722458810 1647917199 1314017424 24949404 416455121 330103508 377149595 1696021 101765 41034.04 101240.15 87139.23 27723.29
1722458820 1647917289 1314017510 24949404 416455121 330103602 377149596 1696021 101765 41042.68 101240.18 87129.30 27723.26
1722458830 1647917303 1314017524 24949404 416455121 330103696 377149598 1696021 101765 41037.62 101240.18 87134.34 27723.26
