time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1722463157        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463167        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463178        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463189        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463199        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463209        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463220        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463230        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463240        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463251        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463261        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463272        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463282        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463292        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463303        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463313        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463323        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463334        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463344        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463354        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463365        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463375        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463385        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463395        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463406        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463416        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463426        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463437        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463447        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463457        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463468        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463478        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463488        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463498        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463509        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463519        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463530        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463540        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463550        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463561        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463571        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463581        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463592        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463603        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463613        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463623        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463633        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463644        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463654        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463664        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463675        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463685        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463695        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463706        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463716        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463726        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463736        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463747        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463758        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463768        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463778        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463789        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463799        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463809        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463820        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463830        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463841        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463851        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463861        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463872        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463882        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463892        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463903        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463913        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463923        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463934        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463944        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463955        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463965        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463975        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463986        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722463996        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464006        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464016        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464027        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464037        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464047        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464058        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464069        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464079        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464090        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464100        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464111        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464121        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464131        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464142        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464152        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464162        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464173        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464183        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464193        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464204        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464214        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464225        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464235        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464246        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464256        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464266        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464277        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464287        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464298        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464308        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464318        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464329        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464339        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464349        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464359        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464370        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464380        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464390        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464401        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464411        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464421        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464431        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464442        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464452        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464462        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464473        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464483        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464494        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464504        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464514        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464525        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464535        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464545        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464556        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464566        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464576        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464587        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464597        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464607        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464618        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464629        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464639        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464649        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464660        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464670        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464681        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464691        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464702        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464712        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464722        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464732        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464743        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464753        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464763        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464774        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464784        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464794        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464805        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464815        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464825        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464836        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464846        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464856        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464867        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464877        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464887        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464898        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464908        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464918        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464929        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464939        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464950        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464960        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464970        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464981        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722464991        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465001        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465012        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465022        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465032        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465043        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465053        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465064        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465074        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465085        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465095        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465105        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465116        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465126        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465137        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465148        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465158        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465169        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465179        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465190        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465201        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465211        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465221        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465231        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465242        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465252        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465262        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465273        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465283        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465293        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465304        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
1722465314        0                 0                 0                 0                 0                 0                 0                 0                 0                 0                 0                
