#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1722454488        2212.930000       261.759000        50.877100         19.909000         0.000000          139.544000        50.877100        
1722454498        2212.930000       261.759000        50.877100         19.909000         0.000000          139.538000        50.877100        
1722454509        2212.930000       261.759000        50.877100         19.909000         0.000000          139.532000        50.877100        
1722454519        2212.930000       261.759000        50.877100         19.909000         0.000000          139.549000        50.877100        
1722454529        2212.930000       261.759000        50.877100         19.909000         0.000000          139.557000        50.877100        
1722454539        2212.930000       261.759000        50.877100         19.909000         0.000000          139.549000        50.877100        
1722454550        2212.930000       261.759000        50.877100         19.909000         0.000000          139.564000        50.877100        
1722454560        2212.930000       261.759000        50.877100         19.909000         0.000000          139.570000        50.877100        
1722454570        2212.930000       261.759000        50.877100         19.909000         0.000000          139.576000        50.877100        
1722454581        2212.930000       261.759000        50.877100         19.909000         0.000000          139.571000        50.877100        
1722454591        2212.930000       261.759000        50.877100         19.909000         0.000000          139.581000        50.877100        
1722454601        2212.930000       261.759000        50.877100         19.909000         0.000000          139.587000        50.877100        
1722454613        2212.930000       261.759000        50.877100         19.909000         0.000000          139.589000        50.877100        
1722454624        2212.930000       261.759000        50.877100         19.909000         0.000000          139.592000        50.877100        
1722454634        2212.930000       261.759000        50.877100         19.909000         0.000000          139.598000        50.877100        
1722454644        2212.930000       261.759000        50.877100         19.909000         0.000000          139.598000        50.877100        
1722454655        2212.930000       261.759000        50.877100         19.909000         0.000000          139.607000        50.877100        
1722454665        2212.930000       261.759000        50.877100         19.909000         0.000000          139.610000        50.877100        
1722454675        2212.930000       261.759000        50.877100         19.909000         0.000000          139.604000        50.877100        
1722454686        2212.930000       261.759000        50.877100         19.909000         0.000000          139.611000        50.877100        
1722454696        2212.930000       261.759000        50.877100         19.909000         0.000000          139.613000        50.877100        
1722454706        2212.930000       261.759000        50.877100         19.909000         0.000000          139.615000        50.877100        
1722454716        2212.930000       261.759000        50.877100         19.909000         0.000000          139.616000        50.877100        
1722454727        2212.930000       261.759000        50.877100         19.909000         0.000000          139.619000        50.877100        
1722454737        2212.930000       261.759000        50.877100         19.909000         0.000000          139.621000        50.877100        
1722454747        2212.930000       261.759000        50.877100         19.909000         0.000000          139.622000        50.877100        
1722454758        2212.930000       261.759000        50.877100         19.909000         0.000000          139.630000        50.877100        
1722454769        2212.930000       261.759000        50.877100         19.908900         0.000000          139.631000        50.877100        
1722454779        2212.930000       261.759000        50.877100         19.908900         0.000000          139.631000        50.877100        
1722454789        2212.930000       261.759000        50.877100         19.908900         0.000000          139.635000        50.877100        
1722454800        2212.930000       261.759000        50.877100         19.908900         0.000000          139.627000        50.877100        
1722454810        2212.930000       261.759000        50.877100         19.908900         0.000000          139.637000        50.877100        
1722454821        2212.930000       261.759000        50.877100         19.908900         0.000000          139.634000        50.877100        
1722454831        2212.930000       261.759000        50.877100         19.908700         0.000000          139.636000        50.877100        
1722454841        2212.930000       261.759000        50.877100         19.908700         0.000000          139.637000        50.877100        
1722454852        2212.930000       261.759000        50.877100         19.908700         0.000000          139.640000        50.877100        
1722454862        2212.930000       261.759000        50.877100         19.908700         0.000000          139.632000        50.877100        
1722454872        2212.930000       261.759000        50.877100         19.908700         0.000000          139.640000        50.877100        
1722454883        2212.930000       261.759000        50.877100         19.908700         0.000000          139.642000        50.877100        
1722454893        2212.930000       261.759000        50.877100         19.908700         0.000000          139.645000        50.877100        
1722454903        2212.930000       261.759000        50.877100         19.908700         0.000000          139.651000        50.877100        
1722454914        2212.930000       261.759000        50.877100         19.908700         0.000000          139.653000        50.877100        
1722454925        2212.930000       261.759000        50.877100         19.908700         0.000000          139.648000        50.877100        
1722454935        2212.930000       261.759000        50.877100         19.908700         0.000000          139.656000        50.877100        
1722454945        2212.930000       261.759000        50.877100         19.908700         0.000000          139.663000        50.877100        
1722454956        2212.930000       261.759000        50.877100         19.908700         0.000000          139.670000        50.877100        
1722454966        2212.930000       261.759000        50.877100         19.908700         0.000000          139.676000        50.877100        
1722454976        2212.930000       261.759000        50.877100         19.908700         0.000000          139.680000        50.877100        
1722454987        2212.930000       261.759000        50.877100         19.908700         0.000000          139.682000        50.877100        
1722454997        2212.930000       261.759000        50.877100         19.908700         0.000000          139.687000        50.877100        
1722455007        2212.930000       261.759000        50.877100         19.908700         0.000000          139.692000        50.877100        
1722455018        2212.930000       261.759000        50.877100         19.908700         0.000000          139.699000        50.877100        
1722455028        2212.930000       261.759000        50.877100         19.908700         0.000000          139.704000        50.877100        
1722455038        2212.930000       261.759000        50.877100         19.908700         0.000000          139.697000        50.877100        
1722455048        2212.930000       261.759000        50.877100         19.908700         0.000000          139.705000        50.877100        
1722455059        2212.930000       261.759000        50.877100         19.908700         0.000000          139.709000        50.877100        
1722455069        2212.930000       261.759000        50.877100         19.908700         0.000000          139.710000        50.877100        
1722455079        2212.930000       261.759000        50.877100         19.908700         0.000000          139.715000        50.877100        
1722455090        2212.930000       261.759000        50.877100         19.908700         0.000000          139.720000        50.877100        
1722455100        2212.930000       261.759000        50.877100         19.908700         0.000000          139.730000        50.877100        
1722455110        2212.930000       261.759000        50.877100         19.908600         0.000000          139.725000        50.877100        
1722455121        2212.930000       261.759000        50.877100         19.908500         0.000000          139.741000        50.877100        
1722455131        2212.930000       261.759000        50.877100         19.908500         0.000000          139.748000        50.877100        
1722455141        2212.930000       261.759000        50.877100         19.908500         0.000000          139.739000        50.877100        
1722455152        2212.930000       261.759000        50.877100         19.908100         0.000000          139.755000        50.877100        
1722455162        2212.930000       261.759000        50.877100         19.908100         0.000000          139.765000        50.877100        
1722455172        2212.930000       261.759000        50.877100         19.908100         0.000000          139.770000        50.877100        
1722455182        2212.930000       261.759000        50.877100         19.907800         0.000000          139.782000        50.877100        
1722455193        2212.930000       261.759000        50.877100         19.907800         0.000000          139.789000        50.877100        
1722455203        2212.930000       261.759000        50.877100         19.907800         0.000000          139.793000        50.877100        
1722455214        2212.930000       261.759000        50.877100         19.907800         0.000000          139.803000        50.877100        
1722455224        2212.930000       261.759000        50.877100         19.907800         0.000000          139.807000        50.877100        
1722455234        2212.930000       261.759000        50.877100         19.907800         0.000000          139.816000        50.877100        
1722455245        2212.930000       261.759000        50.877100         19.907800         0.000000          139.828000        50.877100        
1722455255        2212.930000       261.759000        50.877100         19.907800         0.000000          139.822000        50.877100        
1722455266        2212.930000       261.759000        50.877100         19.907800         0.000000          139.837000        50.877100        
1722455276        2212.930000       261.759000        50.877100         19.907800         0.000000          139.842000        50.877100        
1722455286        2212.930000       261.759000        50.877100         19.907800         0.000000          139.852000        50.877100        
1722455297        2212.930000       261.759000        50.877100         19.907800         0.000000          139.864000        50.877100        
1722455307        2212.930000       261.759000        50.877100         19.907800         0.000000          139.857000        50.877100        
1722455317        2212.930000       261.759000        50.877100         19.907800         0.000000          139.868000        50.877100        
1722455327        2212.930000       261.759000        50.877100         19.907800         0.000000          139.878000        50.877100        
1722455338        2212.930000       261.759000        50.877100         19.907800         0.000000          139.887000        50.877100        
1722455348        2212.930000       261.759000        50.877100         19.907800         0.000000          139.893000        50.877100        
1722455358        2212.930000       261.759000        50.877100         19.907800         0.000000          139.904000        50.877100        
1722455369        2212.930000       261.759000        50.877100         19.907800         0.000000          139.896000        50.877100        
1722455379        2212.930000       261.759000        50.877100         19.907800         0.000000          139.912000        50.877100        
1722455389        2212.930000       261.759000        50.877100         19.907800         0.000000          139.917000        50.877100        
1722455399        2212.930000       261.759000        50.877100         19.907800         0.000000          139.928000        50.877100        
1722455410        2212.930000       261.759000        50.877100         19.907800         0.000000          139.938000        50.877100        
1722455420        2212.930000       261.759000        50.877100         19.907800         0.000000          139.945000        50.877100        
1722455430        2212.930000       261.759000        50.877100         19.907800         0.000000          139.944000        50.877100        
1722455441        2212.930000       261.759000        50.877100         19.907700         0.000000          139.953000        50.877100        
1722455451        2212.930000       261.759000        50.877100         19.907700         0.000000          139.963000        50.877100        
1722455461        2212.930000       261.759000        50.877100         19.907700         0.000000          139.978000        50.877100        
1722455472        2212.930000       261.759000        50.877100         19.907700         0.000000          139.986000        50.877100        
1722455482        2212.930000       261.759000        50.877100         19.907700         0.000000          139.977000        50.877100        
1722455492        2212.930000       261.759000        50.877100         19.907700         0.000000          139.992000        50.877100        
1722455502        2212.930000       261.759000        50.877100         19.907700         0.000000          140.001000        50.877100        
1722455513        2212.930000       261.759000        50.877100         19.907700         0.000000          140.007000        50.877100        
1722455523        2212.930000       261.759000        50.877100         19.907700         0.000000          140.016000        50.877100        
1722455533        2212.930000       261.759000        50.877100         19.907700         0.000000          140.022000        50.877100        
1722455544        2212.930000       267.583000        50.877100         25.757500         0.000000          134.382000        50.877100        
1722455555        2212.930000       262.565000        50.877100         20.836900         0.000000          139.091000        50.877100        
1722455565        2212.930000       262.565000        50.877100         20.836900         0.000000          139.092000        50.877100        
1722455576        2212.930000       262.850000        50.877100         20.854400         0.000000          139.068000        50.877100        
1722455586        2212.930000       262.850000        50.877100         20.854400         0.000000          139.064000        50.877100        
1722455596        2212.930000       263.070000        50.877100         21.074200         0.000000          138.842000        50.877100        
1722455607        2212.930000       263.119000        50.877100         21.123400         0.000000          138.794000        50.877100        
1722455617        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722455627        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455638        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455648        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722455658        2212.930000       262.869000        50.877100         21.173200         0.000000          138.751000        50.877100        
1722455669        2212.930000       262.869000        50.877100         21.173200         0.000000          138.752000        50.877100        
1722455679        2212.930000       262.869000        50.877100         21.173200         0.000000          138.752000        50.877100        
1722455689        2212.930000       262.869000        50.877100         21.173200         0.000000          138.753000        50.877100        
1722455700        2212.930000       262.869000        50.877100         21.173200         0.000000          138.754000        50.877100        
1722455710        2212.930000       262.869000        50.877100         21.173200         0.000000          138.741000        50.877100        
1722455721        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722455731        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722455741        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722455751        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455762        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455772        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455783        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722455793        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455803        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455813        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455824        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455834        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722455844        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455855        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455865        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722455876        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455886        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455896        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455907        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455917        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455927        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455938        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722455948        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455958        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722455969        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455979        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722455989        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456000        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456010        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456020        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456031        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722456041        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722456051        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456062        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456072        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456082        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456092        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456103        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456113        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456123        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456134        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456144        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456154        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456165        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456175        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456185        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456195        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456206        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456216        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456227        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456237        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456248        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722456258        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722456268        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456278        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722456289        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722456299        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456309        2212.930000       262.869000        50.877100         21.173200         0.000000          138.744000        50.877100        
1722456320        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722456330        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456341        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456351        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456363        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722456374        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456384        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456395        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456405        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456415        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456425        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456435        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456446        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456456        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456466        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456477        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456487        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456498        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456508        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456518        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456529        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456539        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456549        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456560        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456571        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456581        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456594        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456605        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456615        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456625        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456636        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456646        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456656        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456667        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456677        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456687        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456698        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456708        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456718        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456729        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456739        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456749        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456760        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456770        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456780        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456791        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456801        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456812        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456822        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456832        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456843        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456853        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456863        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456874        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456884        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456895        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456905        2212.930000       262.869000        50.877100         21.173200         0.000000          138.744000        50.877100        
1722456915        2212.930000       262.869000        50.877100         21.173200         0.000000          138.745000        50.877100        
1722456925        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456936        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456946        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722456956        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456967        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456977        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722456988        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722456998        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457008        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457019        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457029        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457040        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457050        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457060        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457071        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457081        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457091        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457102        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457112        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457122        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457132        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457143        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457153        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457163        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457174        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457184        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457194        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457205        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457215        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457225        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457235        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457246        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457256        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457266        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457277        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457288        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457298        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457308        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457318        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457329        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457340        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457350        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457360        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457371        2212.930000       262.869000        50.877100         21.173200         0.000000          138.750000        50.877100        
1722457381        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457391        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457401        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457412        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457422        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457433        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457443        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457453        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457464        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457474        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457484        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457495        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457505        2212.930000       262.869000        50.877100         21.173200         0.000000          138.743000        50.877100        
1722457515        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457526        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457536        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457547        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457557        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457567        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457577        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457588        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457598        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457609        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457619        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457629        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457640        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457650        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457660        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457671        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457681        2212.930000       262.869000        50.877100         21.173200         0.000000          138.747000        50.877100        
1722457691        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
1722457701        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457712        2212.930000       262.869000        50.877100         21.173200         0.000000          138.749000        50.877100        
1722457722        2212.930000       262.869000        50.877100         21.173200         0.000000          138.748000        50.877100        
